HadCOPD,AlcoholDrinkers,SmokerStatus,GeneralHealth,DifficultyWalking,HadDiabetes,HighBloodPressure,HadStroke,BlindOrVisionDifficulty,AgeCategory,HighCholesterol,HadKidneyDisease,Sex,HadAngina
-0.02117014,0.10762404,-0.21673855,0.050578125,-0.058552947,-0.10486174,0.25412828,-0.115339495,-0.009301404,-0.007108623,-0.17155968,-0.02597349,0.31790718,-0.56409514
-0.02407917,0.087499365,-0.18938693,-0.27489588,-0.06727165,-0.06805117,-0.18951593,-0.08035192,-0.014741691,1.0570704,-0.11377693,-0.02522504,-0.39419824,-0.5869494
-0.040163938,-0.11824763,-0.24164453,0.065090545,-0.082229,-0.07540052,-0.3126876,-0.098163374,-0.028704043,-0.72787476,-0.13069955,-0.02679392,-0.33373892,-0.69866943
-0.030525919,-0.10033988,-0.22189343,-0.41687885,-0.07737122,-0.08184539,-0.30255368,-0.107944466,-0.013151904,-0.09493806,-0.13775428,-0.027176125,-0.35129464,-0.6612294
-0.020598,0.11782578,0.07434044,-0.72485524,-0.085216165,-0.09819767,-0.29450443,-0.10419298,-0.01573144,0.17626661,-0.1421706,-0.029805485,0.39088407,-0.7012113
-0.021882482,-0.13779458,-0.15786768,-0.5259529,-0.1557239,-0.07785606,-0.4580732,-0.13013183,-0.048743006,-1.0190476,-0.10843817,-0.03145745,-0.35361734,-0.7106492
-0.04293544,0.12675089,-0.22391918,0.4442759,0.49361843,0.27333602,0.26396698,-0.06773434,-0.060627356,-0.32886085,-0.054481126,0.3803278,-0.40666297,-0.5473297
-0.026666788,0.06959233,-0.25703228,-0.33887112,-0.043352615,-0.06954874,0.22710216,-0.10589134,-0.01736487,0.20659722,0.122506686,-0.019243255,-0.43067458,-0.5698408
-0.022761246,0.22804932,-0.18551214,-0.26234514,-0.12311325,-0.12582994,-0.35234076,-0.11186372,-0.029927263,-1.3418344,-0.14892544,-0.028956652,0.34149384,-0.6885268
-0.035779923,-0.18649924,0.07627606,-0.73733467,-0.1213067,-0.08011678,-0.36631143,-0.113336235,-0.03296391,-0.9537282,-0.14784074,-0.029018924,0.30465755,-0.76897055
-0.015836138,0.10727829,-0.21229905,-0.29387218,-0.07606679,-0.10515387,-0.19156976,-0.091835774,-0.0073549575,0.4154903,-0.14258374,-0.021008959,0.37853304,-0.60046303
-0.050315425,-0.13304582,0.10052682,0.60703933,-0.09135521,0.13527834,-0.3570567,-0.083332114,-0.012967849,-1.1195092,0.0738002,-0.029073387,0.2791232,-0.698568
-0.015521383,-0.09771538,-0.17681284,-0.21503054,-0.054939847,-0.082455024,-0.16350979,-0.08623311,-0.010617404,1.1118597,0.13956183,-0.017325794,0.34244338,-0.55372536
0.31380272,-0.10889623,0.13616626,0.12674102,-0.068458594,-0.052824527,-0.36565328,-0.08275938,-0.022560744,-0.8647176,0.10072595,-0.036663845,-0.27513131,-0.72031564
-0.03167467,0.112257466,-0.24310699,-0.7698462,-0.066049196,-0.0634161,-0.39367333,-0.10689207,-0.02825721,-0.046130475,0.0973013,-0.025772065,-0.4232828,-0.7077363
-0.04071013,0.21972218,-0.21544002,-0.34723648,-0.11875151,0.31852198,0.29697677,-0.08423519,-0.013412868,-0.6034475,-0.14973393,-0.025495749,0.36020547,-0.6278877
-0.028802019,-0.26891223,-0.13180503,-0.2783624,-0.18132305,0.51405776,-0.3113974,-0.103435695,-0.029208979,-1.1492876,-0.09771618,-0.024108818,0.32339296,-0.696984
-0.02775616,0.083282955,-0.23735411,-0.34990367,-0.07541094,-0.07996171,-0.2780102,-0.0957125,-0.015877238,0.10047093,-0.1277514,-0.0287712,-0.42246917,-0.6378239
0.21267207,0.08335301,0.16864355,0.11377894,-0.05417339,-0.070349306,0.19290605,-0.096404664,-0.016988881,0.5125004,-0.11765775,-0.014876915,-0.34991306,-0.5631171
-0.006121253,-0.101686366,0.20466502,0.38089326,-0.020286145,-0.04829848,0.16659455,-0.10998018,-0.018394116,0.28086683,0.1086587,0.13776141,0.28343794,-0.5300898
-0.026673052,-0.09906548,-0.23093165,-0.8162865,-0.05757997,-0.0724208,-0.35461718,-0.109406404,-0.019972093,0.37524435,0.09743057,-0.017561173,-0.46323416,-0.68018985
0.15292633,0.053252812,0.16873714,0.41556522,-0.036873333,-0.071955554,0.21065015,-0.09468163,-0.022751775,0.17601377,0.13583665,-0.024921698,-0.321963,-0.5541142
-0.024501545,-0.09494434,-0.23690705,-0.667021,-0.065626636,-0.08688543,0.33775932,-0.13162316,-0.018296678,0.09491297,-0.15632929,-0.026625397,-0.381751,-0.63668305
-0.029336097,-0.16117984,-0.22460018,-0.36872002,-0.082938045,-0.08706933,-0.33627903,-0.09155842,-0.013850697,-0.48440963,0.1366764,-0.027016506,0.31026968,-0.6973571
-0.02814401,0.010260689,-0.15200472,0.022900475,0.1411709,-0.055272926,0.19676898,0.9224691,-0.018187646,0.5474582,-0.07777528,-0.020753577,-0.34701413,-0.43839255
-0.025990289,0.09852879,-0.23373324,-0.7552748,-0.05990659,-0.06801732,-0.33902916,-0.10446623,-0.02469021,0.34117818,0.08642151,-0.018700609,-0.48562226,-0.6820541
-0.058075704,-0.11700217,0.061202846,0.046910994,-0.021071186,-0.050802793,0.19582295,-0.09099337,0.12429256,0.70621806,0.13187186,-0.025692906,-0.3031659,-0.53840166
0.12251682,-0.05150103,0.14354263,0.48245442,0.06389906,0.13823499,0.09102689,0.4861558,-0.014318682,0.13094653,0.0075194566,-0.0024047238,-0.3328521,1.8230779
0.23722237,-0.15883842,0.1358358,-0.36873847,-0.08534733,-0.089087665,-0.32013327,-0.074221425,-0.011159538,-0.4088586,0.13179749,-0.027188322,0.26867175,-0.71533835
-0.04017343,0.0847969,0.09322329,0.47136673,0.331849,0.3409165,0.22842222,-0.073060386,0.20683943,0.018022968,-0.12409056,-0.06809226,-0.34677076,-0.5173689
-0.014059115,-0.22183073,-0.2241682,-0.29660058,-0.12135328,-0.101151496,0.38789678,-0.13286431,-0.028899033,-1.3057895,-0.21005684,-0.034326777,0.25944135,-0.6439637
0.098142505,-0.093607165,-0.20483172,0.061603073,-0.060129136,0.29240406,0.18706763,-0.0958913,-0.01625475,0.25595012,0.10719641,-0.002722362,0.28621367,-0.511813
0.13949075,-0.098383784,0.17428793,0.09825118,-0.050930776,-0.09063663,0.2238006,-0.10856123,-0.008367752,0.22131623,-0.18362059,-0.026282175,0.27641255,-0.5617
0.1438043,-0.09650118,-0.2856353,0.01550372,-0.0296861,0.2484032,-0.08390546,-0.07633075,-0.014356413,0.102305666,0.054327667,-0.009567731,0.28950354,2.2318058
-0.03540245,-0.12776613,-0.2261217,0.57190764,-0.08917382,-0.045548983,-0.33997634,-0.12974957,-0.03213676,-0.98237026,-0.13220592,-0.03923326,-0.310336,-0.6549484
0.27663618,0.052456252,0.120100535,0.76680505,0.28516218,0.28803068,-0.17884825,-0.069881506,-0.030437768,-0.03570144,0.050847616,-0.024935532,-0.3456972,-0.578588
-0.032392103,0.12650372,-0.214616,0.5370099,-0.06626048,-0.09430134,-0.3291102,-0.084789865,-0.008626807,-0.26752585,0.116909124,-0.030378819,0.3411354,-0.64947325
-0.034275703,-0.07966817,-0.22309336,-0.41172937,-0.07004175,0.23593739,0.31144816,-0.09014533,-0.014920702,-0.04142798,0.12656102,-0.023037162,-0.39884964,-0.56973463
-0.029251864,-0.097270906,-0.25411844,-0.83078736,-0.062403467,-0.068479195,-0.39464328,-0.10982442,-0.023543356,0.15475595,0.1084879,-0.02597746,-0.45342496,-0.69496214
-0.02330062,0.038767505,-0.15382132,-0.4329614,-0.15543644,-0.09297509,-0.46716088,-0.12178153,-0.04825422,-1.3530965,-0.10337453,-0.031164877,-0.46358445,-0.6956662
0.0037545662,0.082793005,-0.20770463,0.7084798,-0.04177537,0.2562622,0.23406896,-0.095373884,-0.013767379,0.21044908,0.09586518,-0.018006258,0.34295425,-0.5514158
-0.034005575,0.17156956,-0.17751764,0.07062616,-0.09835034,-0.078280576,0.34224078,-0.113872014,-0.015314522,-0.76402134,-0.17888352,-0.03375025,0.24289891,-0.63208956
-0.028582033,-0.22094722,-0.22531827,-0.72330594,-0.11058821,-0.09451004,-0.32044134,-0.11550001,-0.03226802,-0.7603335,-0.13517304,-0.024826175,0.30677572,-0.74582195
-0.01800809,0.15469266,0.5234323,0.042720858,-0.0535715,0.23723069,0.29122376,-0.08808223,-0.02661878,0.023739887,0.13692187,-0.02161558,0.32796013,-0.5513761
-0.045054495,0.12301,0.090542406,-0.34586558,-0.06508987,-0.060279038,-0.35932782,-0.071872436,-0.018822733,-0.3579596,0.123824194,-0.033200644,-0.37898228,-0.7189326
-0.018679822,0.23044924,-0.2022581,-0.24243729,-0.10495421,-0.09186883,0.43348047,-0.11812448,-0.028515758,-1.0569352,0.17658126,-0.033568263,0.35672164,-0.61965936
-0.026416479,-0.16397278,-0.23580377,0.06144532,-0.09852796,-0.084472485,0.33279786,-0.12291257,-0.02175432,-0.8206962,-0.19298911,-0.03038424,0.23391643,-0.6399292
-0.0117854625,-0.121512905,-0.20654355,-0.6977541,-0.067322314,-0.09232819,-0.30366427,-0.1089167,-0.015727654,0.4575282,0.11805015,-0.015045765,0.40012094,-0.6612695
-0.030183269,0.08617436,0.092409305,0.02751157,-0.03348606,-0.07955229,0.15799211,-0.09382017,-0.013709737,0.6937905,0.11401483,-0.015976,0.29485753,-0.5191098
-0.029355424,0.16122147,-0.18801457,-0.6683347,-0.10054186,-0.060630172,0.43385825,-0.11729536,-0.031413585,-0.7412092,-0.13902262,-0.03343348,-0.31707454,-0.65662014
-0.024963489,-0.17107712,0.7031821,-0.3640842,-0.07793172,-0.041763276,0.377182,-0.09700798,-0.04865254,-0.57757163,-0.22955143,-0.032046054,-0.2657528,-0.65310335
-0.038474772,-0.1239851,0.10537826,0.11255404,-0.0946991,-0.068205856,-0.30905074,-0.10134875,-0.01922504,-1.0518904,-0.13517483,-0.033866696,0.23989859,-0.7263943
-0.028229238,0.07300194,-0.27252424,-0.30462784,-0.04586755,-0.06491188,0.21445395,-0.1035439,-0.015600862,0.39169574,0.09083283,-0.010264776,-0.45357552,-0.56524694
-0.013085565,-0.14690462,-0.22223727,-0.59102184,-0.08308324,-0.100179605,0.25905684,-0.12807459,-0.015872182,0.387596,-0.1343729,0.13417847,0.35425904,-0.5979827
-0.030694718,-0.13030076,0.078093186,-0.38369352,-0.10074335,-0.08017681,-0.36531907,-0.113057815,-0.039977565,-1.4937195,-0.13069822,-0.03912608,-0.34137627,-0.74679065
-0.021987518,-0.06862543,0.16262665,0.08424408,-0.043355662,-0.08349257,-0.2775331,-0.093364745,-0.0066404575,0.29589266,0.12442709,-0.025739836,0.33895156,-0.61015224
-0.030218337,-0.1867965,-0.2261566,-0.39455995,-0.10770868,-0.075469956,-0.37638348,-0.101009265,-0.028529763,-1.0590526,0.13165027,-0.027964642,0.30759755,-0.71598935
-0.0306526,-0.06814595,-0.258251,0.10108062,-0.032783348,-0.06655535,-0.23817073,-0.103033625,-0.01031149,0.57216066,0.08140713,-0.010068021,-0.40423498,-0.5850935
-0.03762602,-0.04489578,0.46683657,0.69439214,0.38247642,-0.060853653,-0.27238488,-0.10096185,0.44046894,-0.4329142,-0.09658288,-0.05976062,-0.22527532,-0.6133852
-0.026992455,-0.19399098,-0.21037367,-0.42049193,-0.11442188,-0.072350174,0.3460761,-0.12095859,-0.019749617,-0.99204975,-0.19861846,-0.033565402,0.22940347,-0.66233313
0.070127815,0.14941579,0.19972108,0.29475874,0.25076166,0.22715184,0.14192644,-0.0855548,-0.044827446,0.12845285,0.015339163,0.08380945,0.3239948,-0.49828187
-0.024975277,0.08405507,-0.19642964,-0.28819174,-0.05972589,-0.07052994,0.18825705,-0.09423513,-0.016303463,0.8668269,-0.12609327,-0.019278266,-0.35482675,-0.54708284
-0.022754699,0.18179044,-0.19249827,-0.6158504,-0.10255358,-0.09175921,-0.4536659,-0.12102552,-0.04886769,-1.2209018,-0.095882244,-0.030928226,-0.42596403,-0.6950228
-0.02107765,-0.14030375,-0.236399,0.038545437,-0.09508245,-0.08476878,-0.36704746,-0.124701016,-0.049983706,-1.4799669,-0.121860065,-0.03361204,-0.28901362,-0.6810281
-0.032910176,-0.09100874,-0.23884723,-0.4083563,-0.06120811,-0.07032144,-0.34098116,-0.10002158,-0.014282128,-0.08152478,0.12055432,-0.027315864,-0.36947703,-0.65650463
-0.035804007,0.18572706,-0.21095559,0.073997475,-0.11996766,-0.08550006,-0.32447422,-0.11208975,-0.02868098,-0.95142186,-0.14993942,-0.02774224,0.32251862,-0.66441524
-0.036573365,-0.14708449,-0.20030715,-0.45940557,-0.10625033,-0.05386675,-0.35559326,-0.10554041,-0.026446842,-1.0176742,-0.117239885,-0.03295749,-0.3004706,-0.7260956
-0.014270097,-0.121069185,-0.21493669,-0.22756766,0.29444033,-0.11871224,0.15358801,-0.10941335,-0.002362574,0.21347517,-0.15814243,-0.023487285,0.34121215,-0.53193045
-0.027477302,0.05849087,-0.22814882,0.4288449,0.25679955,0.29635367,-0.1900331,-0.07918346,-0.027546389,0.25000957,0.033849124,-0.021188004,-0.46384954,-0.532941
-0.018478563,-0.09350842,-0.21488748,-0.019163214,-0.0025720114,-0.06685947,0.09071757,-0.09323211,-0.008016334,0.46374503,0.09443085,-0.0067688334,0.21248883,1.931233
-0.029888254,-0.07351522,0.12494658,-0.38147464,-0.06171511,-0.07249303,0.26685095,-0.10997615,-0.00868602,0.1431906,-0.17538066,-0.029689925,-0.37468663,-0.60163623
-0.042711943,-0.12466154,0.11468016,-0.39485523,-0.083561875,-0.06968871,-0.3234477,-0.089130476,-0.01526768,-0.43938524,-0.14657821,-0.03212979,-0.33412173,-0.736686
-0.028728794,0.058981355,0.13246547,0.45378888,-0.07071762,0.25978085,0.24461819,-0.082889296,-0.01068745,0.11982857,-0.14164078,-0.028012158,-0.4101339,-0.5509269
-0.0092737535,-0.069747835,0.15714075,0.41913915,-0.049774364,0.25436547,0.19114816,-0.09383141,-0.004394393,0.3082392,0.11337939,-0.013765357,0.3191006,-0.5236913
-0.030525919,-0.10033988,-0.22189343,-0.41687885,-0.07737122,-0.08184539,-0.30255368,-0.107944466,-0.013151904,-0.09493806,-0.13775428,-0.027176125,-0.35129464,-0.6612294
0.2258928,-0.098323815,0.12657121,0.0798759,0.20454071,-0.090457596,0.1683082,-0.09648225,-0.025901979,0.6355428,-0.10809439,-0.020972176,-0.2798421,-0.5231316
-0.024427297,-0.15256914,0.0696259,-0.2559515,-0.17088372,-0.099657714,-0.34746724,-0.1155229,-0.03668167,-1.4105823,-0.16241123,-0.035329368,0.2803959,-0.7489998
0.08124981,0.09536869,0.1496284,0.44239652,0.1061069,0.23582199,0.072963774,-0.06021588,-0.016584622,0.1407955,0.03112105,-0.0034934147,0.2701769,1.9952673
-0.033772558,-0.114464104,0.14045104,0.06473281,-0.05802501,-0.08076581,-0.32682782,-0.08150525,-0.0096110655,-0.4190394,0.1241357,-0.02829852,0.29787067,-0.7052578
-0.02330062,0.038767505,-0.15382132,-0.4329614,-0.15543644,-0.09297509,-0.46716088,-0.12178153,-0.04825422,-1.3530965,-0.10337453,-0.031164877,-0.46358445,-0.6956662
-0.05057131,0.12236453,0.51291525,0.0816972,-0.081180535,-0.0645462,-0.3782011,-0.09089237,-0.044360623,-0.8126434,-0.17057486,-0.031782437,-0.34458068,-0.69963706
-0.039341703,0.039401904,0.13707934,0.014106596,-0.053367294,-0.12791494,-0.20105328,-0.07233259,-0.03837576,-1.0670651,-0.118341796,-0.046144273,-0.37404376,2.8648796
0.070097335,-0.05656308,0.08947602,0.71504635,0.05989315,0.0005409742,0.15841037,0.9234031,-0.015986728,0.6111989,0.022260925,-0.020068308,-0.22526589,-0.45287177
-0.027324187,0.11340133,-0.20325272,0.03842787,0.30292398,-0.11433036,-0.26749617,-0.0931854,-0.0153827015,-0.06754417,0.09269856,-0.028025756,0.3787734,-0.582982
0.010310603,0.091842145,-0.1963682,0.7943561,-0.052228943,0.30944932,-0.13654758,-0.080808535,0.0044934656,0.45063525,-0.06859783,-0.017466243,0.32647172,-0.58724576
-0.033471085,0.14430758,-0.22377703,-0.40484902,-0.09862435,-0.06831183,0.37489903,-0.10550506,-0.027504472,-0.75860083,-0.16311063,-0.03136619,-0.35197446,-0.641401
-0.007906399,-0.068446696,0.17264628,0.456271,-0.032271575,-0.08507453,-0.20984969,-0.09369856,-0.002792636,0.42696965,0.11669093,-0.023505723,0.31992257,-0.57112336
-0.017939351,0.0034395112,-0.18608315,0.02650949,-0.015400375,-0.020168865,0.21650188,1.1596676,-0.008205089,0.21455011,-0.12850836,-0.01102087,-0.36653,-0.47285187
-0.030228175,-0.20244892,-0.22234732,-0.38445583,-0.10544199,-0.0958366,-0.27804908,-0.10024321,-0.025538111,-0.80356175,-0.15368178,-0.026572434,0.2891204,-0.72122407
0.29751226,-0.08795418,0.15769942,0.53993726,0.41071177,-0.107373096,-0.2230299,-0.08056663,-0.015991256,-0.20342569,-0.12252181,-0.04195767,-0.31400335,-0.63369125
-0.038105395,-0.1371054,0.13320386,0.59196377,-0.09206659,0.31561536,-0.25746804,-0.07691696,-0.0061993985,-0.3394658,-0.11019797,-0.023499213,0.34371164,-0.68566424
-0.026260242,-0.15610437,-0.2457127,0.054773364,-0.08462307,-0.074860685,0.3750844,-0.118593395,-0.023499059,-0.77439106,0.16035677,-0.03005215,0.25392935,-0.63295656
-0.03809541,-0.15273227,-0.22545858,-0.7726477,-0.089634575,-0.07327307,-0.38394296,-0.11103685,-0.025758993,-0.3795789,-0.12214086,-0.02688503,-0.3594233,-0.73233396
-0.03297722,-0.14761746,-0.23774615,-0.43083066,-0.08727746,-0.040647067,-0.40279794,-0.11111525,-0.039339196,-1.1342341,0.11321165,-0.036579043,-0.38175562,-0.6871551
-0.026097119,-0.07111169,-0.24994111,-0.34920666,-0.041798405,-0.0737969,0.23134029,-0.11199487,-0.011765573,0.24288328,0.13148963,-0.018446501,-0.408673,-0.5664802
-0.04324125,0.052392885,-0.1664124,0.24632853,0.10345322,-0.056362703,0.19887233,0.89412403,0.20433202,0.40922087,0.10546268,-0.04090987,-0.31484112,-0.4312005
-0.016350908,-0.18663962,-0.2279891,0.01522589,-0.11555208,-0.10931097,-0.3309453,-0.12555975,-0.04183892,-1.596246,-0.14155781,-0.029582007,0.24636383,-0.69469243
-0.022531975,0.078868926,-0.2353177,0.41064832,-0.10917155,0.25932613,0.23974973,-0.0849631,0.10223273,0.073239125,-0.17269447,-0.05200079,-0.3727082,-0.52090514
-0.037910756,-0.16715898,-0.23905605,-0.77301127,-0.10063947,-0.07116035,-0.3777319,-0.11205437,-0.03786795,-0.6842381,-0.1200417,-0.026999965,-0.3611525,-0.74195457
-0.0393809,0.0723971,-0.19279735,0.48247856,0.3007963,-0.11112179,-0.24650893,-0.09237649,-0.020270262,-0.05090481,-0.09415572,-0.04230388,-0.39145362,-0.58035123
-0.041488267,0.14565484,0.104718186,0.5473816,-0.079639874,-0.095756225,-0.2920007,-0.08413739,-0.009240991,-0.56561095,-0.14612079,-0.03404733,0.33968768,-0.684172
-0.030890033,-0.07600073,0.13207635,-0.37685037,-0.07212306,-0.07793037,-0.28075457,-0.09937339,-0.009663945,0.17450453,-0.14715981,-0.030618304,-0.39801908,-0.6617014
-0.025161074,0.18333139,-0.18924701,0.44883928,-0.104993284,-0.1486089,-0.339868,-0.12241455,-0.029370092,-1.3935258,-0.13027745,-0.035422068,0.28749725,-0.6631722
-0.020729661,0.09190682,-0.21528706,0.07368363,-0.062452737,-0.10528685,-0.24182309,-0.09607574,-0.008054386,0.19848321,-0.13113981,-0.02664885,0.3643575,-0.5991336
-0.041918926,-0.12755424,-0.24377207,-0.37967548,-0.06935925,-0.063239336,-0.35672337,-0.088703096,-0.018068595,-0.43337438,0.12086602,-0.030008664,-0.355227,-0.7018356
-0.01955465,-0.051728208,0.36661798,-0.25983754,-0.14397892,-0.05352497,0.5359421,-0.11987646,-0.056858696,-1.2373722,-0.2152457,-0.038756978,-0.310565,-0.6642557
-0.03306739,-0.09989185,0.14067884,-0.25336754,0.28609225,-0.08996734,0.18004966,-0.1010945,-0.006762078,0.44458866,-0.08319378,-0.016519895,-0.39817497,-0.5645954
-0.03274156,0.0799017,0.13450874,-0.2978445,-0.055127453,-0.059872914,-0.22565565,-0.08028726,-0.015148196,0.63047487,0.08663726,-0.016897101,-0.47215453,-0.62597656
-0.027664062,0.121891126,0.45683545,0.6015689,0.048449785,-0.010575479,0.25597438,0.97279346,-0.023227572,0.15040115,0.11303151,-0.026323233,0.26123258,-0.45441803
-0.012167715,-0.11616836,-0.22761744,-0.5893896,-0.05890975,-0.101576865,0.2821137,-0.12596379,-0.013898476,0.46067688,0.12572129,-0.007078369,0.38424367,-0.5987068
-0.025444247,0.060680926,-0.2087459,0.29985094,0.12172268,-0.090382606,0.15494607,-0.094914325,-0.02530231,0.56685597,0.06643971,-0.02280786,-0.34686026,-0.50432014
-0.035173588,0.18490796,-0.23324716,0.067124024,-0.107145056,-0.06758397,-0.3865559,-0.107677475,-0.029967565,-0.89526045,0.12973914,-0.028473647,0.34231725,-0.65928274
-0.02775616,0.083282955,-0.23735411,-0.34990367,-0.07541094,-0.07996171,-0.2780102,-0.0957125,-0.015877238,0.10047093,-0.1277514,-0.0287712,-0.42246917,-0.6378239
-0.051673003,0.08387199,-0.1642551,0.8519599,0.31063932,-0.092864074,-0.24319129,-0.08205972,-0.017607583,-0.3349447,-0.06911012,-0.04569886,-0.3377233,-0.6317712
-0.017478643,-0.10491301,0.15314373,-0.24335375,-0.058958933,-0.078510486,-0.20150463,-0.08798386,-0.0048577413,0.77924097,0.12114385,-0.012339496,0.39460438,-0.5922435
-0.004424202,-0.04124744,0.11555197,-0.327684,-0.040799677,-0.032501068,-0.21159667,1.1125149,-0.0002085833,0.35766008,-0.09428546,0.17636651,0.32122007,-0.5360257
-0.025683383,-0.07601686,-0.1672695,0.086378716,-0.043137323,-0.07085864,-0.19020301,-0.09769327,-0.009615863,1.0314273,-0.118763566,-0.019618504,-0.35664263,-0.5642689
-0.031810366,-0.13223292,-0.24417861,0.10671094,-0.09846517,-0.05350353,-0.35250553,-0.12327794,-0.04067002,-1.023141,-0.13057067,-0.03253596,-0.31603914,-0.6704146
-0.036603868,-0.11842804,-0.26786867,0.052690007,-0.05638888,-0.06489403,0.35965696,-0.10257929,-0.025910998,-0.6182432,0.14210281,-0.029185694,-0.30183527,-0.63226336
-0.01747185,-0.2115327,-0.20883398,-0.30466703,-0.124471985,-0.10526277,-0.34100357,-0.12245772,-0.033670668,-1.5088462,-0.15447971,-0.02991243,0.28275922,-0.70565885
-0.018642738,0.099278435,-0.23643509,-0.30526832,-0.07226124,-0.08842355,-0.28302,-0.090007454,-0.011659353,0.17380613,0.13189885,-0.025616743,0.39511922,-0.6111165
0.24480298,0.06212644,0.07583492,0.8639919,0.01920094,0.0011872723,-0.23955773,0.94792193,-0.01236669,-0.34465352,0.056500904,-0.028716931,-0.31258518,-0.5833983
-0.029522672,0.047377575,-0.21284509,0.4671893,-0.09224181,0.03861637,-0.27057683,0.818808,0.26250815,0.25786027,0.07688214,0.30256072,-0.36854792,-0.5084666
-0.02560101,-0.18464251,-0.2200766,-0.40144783,-0.09958462,-0.05701904,0.3852587,-0.1152671,-0.021440249,-0.9743629,0.16582714,-0.033493895,0.26144812,-0.6531103
-0.012143626,-0.22716528,-0.22539131,-0.4368899,-0.12547463,-0.10480445,0.45135564,-0.14247257,-0.03420872,-1.1861078,-0.19419707,-0.03194899,0.2629659,-0.65162104
-0.02914033,-0.20606206,-0.20310718,-0.7579657,-0.12333003,-0.07451529,-0.36278242,-0.12080767,-0.030126583,-1.0830109,-0.124532565,-0.027840145,0.2826451,-0.74326587
-0.047884043,0.14147523,0.09341048,-0.34053645,-0.09104901,-0.073519215,-0.31768858,-0.080842,-0.026097206,-0.65073913,-0.13768756,-0.032883648,-0.3818074,-0.73171616
-0.030954378,-0.12908438,-0.26752576,0.10783814,-0.072969824,-0.03874256,-0.40532756,-0.11558659,-0.04135127,-1.0096847,0.11168437,-0.036017988,-0.3377766,-0.66786814
-0.012780127,-0.1073588,-0.22439322,-0.31031495,-0.0631912,-0.10036485,0.18946949,-0.11871251,-0.0050032632,0.32876733,-0.18721935,-0.01812105,0.3278471,-0.55452013
-0.02434706,-0.11221368,-0.20289576,-0.80133826,-0.071716644,-0.083940834,-0.3180902,-0.11994101,-0.015209617,0.38867897,-0.110695034,-0.018402224,-0.43919948,-0.6825386
-0.026260242,-0.15610437,-0.2457127,0.054773364,-0.08462307,-0.074860685,0.3750844,-0.118593395,-0.023499059,-0.77439106,0.16035677,-0.03005215,0.25392935,-0.63295656
-0.03033414,-0.16794546,-0.24724555,0.054909892,-0.07509045,-0.084426485,-0.32054943,-0.09435388,-0.025215337,-0.7468577,0.1148051,-0.024327416,0.2918094,-0.69575644
-0.034582384,0.114869624,0.06755991,-0.45425308,0.355735,0.30442944,0.29476523,-0.0877961,-0.021722937,0.65858155,-0.066912636,-0.029955423,-0.4398282,-0.58755505
-0.014059115,-0.22183073,-0.2241682,-0.29660058,-0.12135328,-0.101151496,0.38789678,-0.13286431,-0.028899033,-1.3057895,-0.21005684,-0.034326777,0.25944135,-0.6439637
-0.031682797,0.16827017,0.770654,-0.4645501,-0.07309484,-0.070301086,-0.40823144,-0.09153583,-0.05726163,-0.2666156,-0.20017028,-0.032186795,-0.32772446,-0.7310097
-0.016896829,-0.11403858,-0.18902664,-0.06531607,-0.16777174,-0.10872298,-0.3812248,-0.12626824,-0.04361079,-1.7611374,-0.14395036,-0.029789088,0.23712547,-0.6936868
-0.01750101,-0.09946357,0.14888681,-0.24330018,-0.050068088,-0.07872679,0.19754454,-0.10267352,-0.0047676987,0.58526164,0.13886407,-0.010368314,0.36869454,-0.5503324
-0.01011054,-0.10168406,0.18944164,0.42401606,-0.04342885,-0.091369174,-0.15450634,-0.09916008,0.0024256762,0.67240834,-0.11759707,-0.014575817,0.33068955,-0.5634846
-0.039953865,0.100389875,-0.21748395,0.50359136,-0.06571421,0.23014575,0.330916,-0.07491357,-0.01874994,-0.19279547,0.111748636,-0.026914116,-0.41047814,-0.5832651
-0.00021672613,0.07569773,0.5309636,-0.035173144,0.097088866,0.06654528,0.22545703,0.8721427,-0.05090275,0.041179743,0.063368194,0.097031236,-0.3866801,-0.47240293
-0.041581675,-0.18736866,-0.19839369,0.08558327,-0.10879377,0.35374826,-0.23196682,-0.08179777,-0.0205542,-0.75619113,-0.09409147,-0.016259586,0.3369176,-0.69481885
-0.02398871,-0.12707083,-0.15516542,-0.91905576,-0.07083763,-0.07556215,-0.33409306,-0.11394836,-0.01716336,0.90773225,-0.13017516,-0.023023076,-0.44095102,-0.6622017
-0.04419817,-0.12027975,0.09512106,-0.4540147,-0.10461261,-0.0637151,-0.35626224,-0.097906284,-0.030218063,-1.0138993,-0.13669193,-0.033447746,-0.32988328,-0.74646306
-0.04586315,0.09051499,0.06314011,0.105489194,-0.06206386,-0.035335373,-0.38947228,-0.08255471,-0.02501918,-0.8884751,0.10375419,-0.04011784,-0.3214129,-0.71111995
-0.040860787,0.14651133,0.0665962,-0.72165954,-0.08675793,-0.07021835,-0.37770316,-0.09254988,-0.026526125,-0.31780866,-0.12897201,-0.03069773,-0.38319346,-0.7524149
-0.016838618,-0.11396817,-0.2349727,-0.38274392,-0.057691094,-0.09151956,0.30160287,-0.11580798,-0.009811668,-0.061332107,0.16821992,-0.025471479,0.3138526,-0.5835534
-0.01684458,-0.098762386,-0.23374018,-0.3192634,-0.06759616,-0.08888973,-0.28933057,-0.097027704,-0.010480729,0.22781545,0.1395511,-0.024828047,0.37044507,-0.61107165
